tracking_id,source,campaign,influencer_id,user_id,brand,product,date,orders,revenue,clicks,cost_per_click
TRK_00205,story,Protein_Awareness,INF_019,USER_41929,HKVitals,Calcium Magnesium Zinc,2025-07-18,1,769.93,6,2.28
TRK_00206,youtube_video,Summer_Fitness_2024,INF_014,USER_7217,Gritzo,Immunity Booster,2025-07-11,0,0.0,3,0.0
TRK_00207,story,New_Year_Health,INF_065,USER_34419,HKVitals,Omega 3 Fatty Acids,2025-05-06,1,869.05,8,2.17
TRK_00208,story,Women_Wellness,INF_105,USER_7084,Gritzo,Growth Protein Powder,2025-04-02,0,0.0,1,0.0
TRK_00209,youtube_video,Women_Wellness,INF_075,USER_28862,HKVitals,Multivitamin Women,2025-07-13,0,0.0,2,0.0
TRK_00210,organic,Women_Wellness,,USER_30397,HKVitals,Calcium Magnesium Zinc,2025-04-10,0,0.0,0,0.0
TRK_00211,reel,New_Year_Health,INF_058,USER_41938,MuscleBlaze,Pre Workout WrathX,2025-07-12,0,0.0,2,0.0
TRK_00212,youtube_video,Monsoon_Immunity,INF_010,USER_3891,HKVitals,Omega 3 Fatty Acids,2025-02-13,0,0.0,8,0.0
TRK_00213,reel,Summer_Fitness_2024,INF_135,USER_44029,HKVitals,Calcium Magnesium Zinc,2025-05-04,0,0.0,5,0.0
TRK_00214,story,Monsoon_Immunity,INF_065,USER_2301,HKVitals,Skin Radiance Collagen,2025-07-04,0,0.0,8,0.0
TRK_00215,story,Summer_Fitness_2024,INF_115,USER_42533,Gritzo,Growth Protein Powder,2025-04-17,0,0.0,7,0.0
TRK_00216,organic,New_Year_Health,,USER_13246,MuscleBlaze,Mass Gainer XXL,2025-03-14,0,0.0,0,0.0
TRK_00217,story,Summer_Fitness_2024,INF_094,USER_48501,Gritzo,SuperMilk Daily Nutrition,2025-07-15,0,0.0,9,0.0
TRK_00218,organic,Women_Wellness,,USER_38839,HKVitals,Calcium Magnesium Zinc,2025-04-14,0,0.0,0,0.0
TRK_00219,story,Monsoon_Immunity,INF_114,USER_23615,Gritzo,Brain Development Supplement,2025-03-08,0,0.0,1,0.0
TRK_00220,reel,Protein_Awareness,INF_052,USER_47960,HKVitals,Fish Oil Gold,2025-05-18,0,0.0,7,0.0
TRK_00221,organic,New_Year_Health,,USER_45707,Gritzo,Height Plus Formula,2025-07-02,0,0.0,0,0.0
TRK_00222,reel,Protein_Awareness,INF_025,USER_19833,Gritzo,Brain Development Supplement,2025-02-13,0,0.0,3,0.0
TRK_00223,youtube_video,Protein_Awareness,INF_039,USER_31120,HKVitals,Calcium Magnesium Zinc,2025-04-06,0,0.0,2,0.0
TRK_00224,influencer_post,Women_Wellness,INF_031,USER_40717,HKVitals,Skin Radiance Collagen,2025-03-21,0,0.0,4,0.0
TRK_00225,story,Monsoon_Immunity,INF_056,USER_48386,MuscleBlaze,Mass Gainer XXL,2025-02-15,0,0.0,7,0.0
TRK_00226,reel,Monsoon_Immunity,INF_090,USER_11406,HKVitals,Omega 3 Fatty Acids,2025-04-14,0,0.0,4,0.0
TRK_00227,organic,Protein_Awareness,,USER_17095,MuscleBlaze,Biozyme Performance Whey,2025-03-26,0,0.0,0,0.0
TRK_00228,reel,Women_Wellness,INF_065,USER_6907,Gritzo,Immunity Booster,2025-02-15,0,0.0,7,0.0
TRK_00229,youtube_video,Monsoon_Immunity,INF_076,USER_36407,HKVitals,Multivitamin Women,2025-02-03,0,0.0,9,0.0
TRK_00230,youtube_video,Summer_Fitness_2024,INF_010,USER_35572,HKVitals,Omega 3 Fatty Acids,2025-04-28,0,0.0,7,0.0
TRK_00231,story,Monsoon_Immunity,INF_075,USER_5530,MuscleBlaze,BCAA Pro,2025-05-01,0,0.0,6,0.0
TRK_00232,story,Summer_Fitness_2024,INF_136,USER_32107,MuscleBlaze,Pre Workout WrathX,2025-03-02,0,0.0,5,0.0
TRK_00233,youtube_video,New_Year_Health,INF_061,USER_11357,MuscleBlaze,Creatine Monohydrate,2025-04-11,0,0.0,8,0.0
TRK_00234,reel,Monsoon_Immunity,INF_139,USER_49557,Gritzo,Brain Development Supplement,2025-04-23,0,0.0,4,0.0
TRK_00235,organic,Monsoon_Immunity,,USER_34808,MuscleBlaze,Mass Gainer XXL,2025-05-02,0,0.0,0,0.0
TRK_00236,organic,Summer_Fitness_2024,,USER_43492,MuscleBlaze,BCAA Pro,2025-02-03,1,4514.82,0,2.26
TRK_00237,reel,Summer_Fitness_2024,INF_077,USER_17959,HKVitals,Multivitamin Women,2025-02-10,0,0.0,4,0.0
TRK_00238,reel,Women_Wellness,INF_081,USER_48616,Gritzo,Brain Development Supplement,2025-02-22,0,0.0,7,0.0
TRK_00239,story,Summer_Fitness_2024,INF_074,USER_47938,MuscleBlaze,Biozyme Performance Whey,2025-06-06,0,0.0,1,0.0
TRK_00240,influencer_post,Women_Wellness,INF_104,USER_47852,Gritzo,Immunity Booster,2025-03-20,0,0.0,4,0.0
TRK_00241,reel,Monsoon_Immunity,INF_039,USER_37396,MuscleBlaze,Creatine Monohydrate,2025-06-02,0,0.0,6,0.0
TRK_00242,youtube_video,Monsoon_Immunity,INF_050,USER_32841,Gritzo,Growth Protein Powder,2025-07-20,1,1098.05,2,1.91
TRK_00243,organic,New_Year_Health,,USER_11938,Gritzo,Brain Development Supplement,2025-05-21,0,0.0,0,0.0
TRK_00244,story,Women_Wellness,INF_135,USER_41500,Gritzo,Height Plus Formula,2025-06-07,0,0.0,9,0.0
TRK_00245,organic,Women_Wellness,,USER_13781,MuscleBlaze,Pre Workout WrathX,2025-07-02,0,0.0,0,0.0
TRK_00246,influencer_post,Protein_Awareness,INF_031,USER_7715,Gritzo,Growth Protein Powder,2025-05-27,0,0.0,1,0.0
TRK_00247,youtube_video,Women_Wellness,INF_091,USER_5646,HKVitals,Omega 3 Fatty Acids,2025-03-24,1,2168.85,7,1.15
TRK_00248,reel,Summer_Fitness_2024,INF_101,USER_21961,Gritzo,Growth Protein Powder,2025-07-18,0,0.0,1,0.0
TRK_00249,influencer_post,Monsoon_Immunity,INF_126,USER_5181,HKVitals,Omega 3 Fatty Acids,2025-02-18,0,0.0,9,0.0
TRK_00250,youtube_video,Protein_Awareness,INF_100,USER_23633,MuscleBlaze,BCAA Pro,2025-04-10,0,0.0,9,0.0
TRK_00251,reel,Summer_Fitness_2024,INF_028,USER_15543,MuscleBlaze,Pre Workout WrathX,2025-02-25,0,0.0,2,0.0
TRK_00252,organic,Protein_Awareness,,USER_21840,HKVitals,Omega 3 Fatty Acids,2025-06-25,0,0.0,0,0.0
TRK_00253,youtube_video,Protein_Awareness,INF_128,USER_1264,HKVitals,Multivitamin Women,2025-04-19,1,1630.45,1,2.74
TRK_00254,influencer_post,Summer_Fitness_2024,INF_075,USER_3212,Gritzo,Growth Protein Powder,2025-03-13,0,0.0,9,0.0
TRK_00255,influencer_post,New_Year_Health,INF_091,USER_25379,MuscleBlaze,Mass Gainer XXL,2025-05-14,0,0.0,8,0.0
TRK_00256,story,Protein_Awareness,INF_059,USER_26329,HKVitals,Multivitamin Women,2025-05-13,0,0.0,1,0.0
TRK_00257,influencer_post,Monsoon_Immunity,INF_069,USER_36527,Gritzo,Immunity Booster,2025-05-08,1,786.42,9,2.49
TRK_00258,influencer_post,Women_Wellness,INF_091,USER_11626,Gritzo,Height Plus Formula,2025-07-06,0,0.0,4,0.0
TRK_00259,influencer_post,Women_Wellness,INF_074,USER_13070,HKVitals,Calcium Magnesium Zinc,2025-05-01,0,0.0,4,0.0
TRK_00260,youtube_video,New_Year_Health,INF_090,USER_31265,Gritzo,SuperMilk Daily Nutrition,2025-04-09,0,0.0,7,0.0
TRK_00261,organic,Summer_Fitness_2024,,USER_29377,Gritzo,Brain Development Supplement,2025-04-29,0,0.0,0,0.0
TRK_00262,influencer_post,Women_Wellness,INF_006,USER_14622,Gritzo,SuperMilk Daily Nutrition,2025-04-02,0,0.0,2,0.0
TRK_00263,organic,New_Year_Health,,USER_1615,Gritzo,Immunity Booster,2025-03-21,0,0.0,0,0.0
TRK_00264,influencer_post,New_Year_Health,INF_100,USER_28059,HKVitals,Calcium Magnesium Zinc,2025-06-06,0,0.0,1,0.0
TRK_00265,influencer_post,Summer_Fitness_2024,INF_111,USER_40050,HKVitals,Calcium Magnesium Zinc,2025-01-22,0,0.0,6,0.0
TRK_00266,organic,Monsoon_Immunity,,USER_28974,Gritzo,SuperMilk Daily Nutrition,2025-06-26,0,0.0,0,0.0
TRK_00267,influencer_post,New_Year_Health,INF_080,USER_26673,HKVitals,Fish Oil Gold,2025-04-30,0,0.0,9,0.0
TRK_00268,organic,Women_Wellness,,USER_28648,HKVitals,Skin Radiance Collagen,2025-03-30,0,0.0,0,0.0
TRK_00269,influencer_post,Summer_Fitness_2024,INF_149,USER_36948,Gritzo,Immunity Booster,2025-05-10,0,0.0,3,0.0
TRK_00270,reel,Women_Wellness,INF_084,USER_949,Gritzo,SuperMilk Daily Nutrition,2025-07-11,0,0.0,5,0.0
TRK_00271,story,Summer_Fitness_2024,INF_023,USER_42220,Gritzo,Height Plus Formula,2025-03-09,0,0.0,5,0.0
TRK_00272,organic,New_Year_Health,,USER_17812,MuscleBlaze,Creatine Monohydrate,2025-05-02,0,0.0,0,0.0
TRK_00273,story,Monsoon_Immunity,INF_047,USER_19805,MuscleBlaze,Biozyme Performance Whey,2025-01-31,0,0.0,2,0.0
TRK_00274,story,Monsoon_Immunity,INF_052,USER_41273,HKVitals,Multivitamin Women,2025-02-01,0,0.0,6,0.0
TRK_00275,youtube_video,New_Year_Health,INF_067,USER_44693,MuscleBlaze,Mass Gainer XXL,2025-03-05,0,0.0,2,0.0
TRK_00276,reel,Monsoon_Immunity,INF_067,USER_15838,HKVitals,Fish Oil Gold,2025-06-18,0,0.0,9,0.0
TRK_00277,story,Protein_Awareness,INF_133,USER_14792,MuscleBlaze,Pre Workout WrathX,2025-07-02,0,0.0,3,0.0
TRK_00278,influencer_post,Women_Wellness,INF_069,USER_43080,MuscleBlaze,Pre Workout WrathX,2025-04-12,0,0.0,1,0.0
TRK_00279,influencer_post,New_Year_Health,INF_135,USER_14085,HKVitals,Skin Radiance Collagen,2025-03-08,0,0.0,4,0.0
TRK_00280,influencer_post,New_Year_Health,INF_144,USER_35598,MuscleBlaze,BCAA Pro,2025-04-06,0,0.0,2,0.0
TRK_00281,story,Monsoon_Immunity,INF_089,USER_34660,Gritzo,Height Plus Formula,2025-06-09,0,0.0,2,0.0
TRK_00282,youtube_video,Summer_Fitness_2024,INF_092,USER_32940,Gritzo,Height Plus Formula,2025-06-29,0,0.0,8,0.0
TRK_00283,story,Women_Wellness,INF_129,USER_41906,Gritzo,Immunity Booster,2025-03-25,0,0.0,2,0.0
TRK_00284,organic,New_Year_Health,,USER_27763,HKVitals,Skin Radiance Collagen,2025-03-31,0,0.0,0,0.0
TRK_00285,reel,Women_Wellness,INF_045,USER_45974,Gritzo,SuperMilk Daily Nutrition,2025-05-06,0,0.0,1,0.0
TRK_00286,organic,Monsoon_Immunity,,USER_11618,MuscleBlaze,Pre Workout WrathX,2025-04-27,0,0.0,0,0.0
TRK_00287,organic,New_Year_Health,,USER_22184,Gritzo,Height Plus Formula,2025-03-03,0,0.0,0,0.0
TRK_00288,reel,Monsoon_Immunity,INF_146,USER_25510,HKVitals,Calcium Magnesium Zinc,2025-04-26,0,0.0,8,0.0
TRK_00289,influencer_post,Monsoon_Immunity,INF_146,USER_25295,MuscleBlaze,Biozyme Performance Whey,2025-05-30,0,0.0,9,0.0
TRK_00290,youtube_video,Monsoon_Immunity,INF_122,USER_22866,Gritzo,Brain Development Supplement,2025-05-01,0,0.0,5,0.0
TRK_00291,influencer_post,Summer_Fitness_2024,INF_117,USER_45898,HKVitals,Omega 3 Fatty Acids,2025-02-16,0,0.0,2,0.0
TRK_00292,influencer_post,New_Year_Health,INF_083,USER_39702,HKVitals,Calcium Magnesium Zinc,2025-02-23,0,0.0,4,0.0
TRK_00293,influencer_post,Monsoon_Immunity,INF_092,USER_30976,MuscleBlaze,BCAA Pro,2025-02-11,0,0.0,9,0.0
TRK_00294,influencer_post,Protein_Awareness,INF_113,USER_43850,Gritzo,Height Plus Formula,2025-04-06,0,0.0,2,0.0
TRK_00295,story,Summer_Fitness_2024,INF_133,USER_21197,MuscleBlaze,Mass Gainer XXL,2025-02-23,0,0.0,1,0.0
TRK_00296,influencer_post,Monsoon_Immunity,INF_133,USER_22876,MuscleBlaze,Mass Gainer XXL,2025-04-22,0,0.0,1,0.0
TRK_00297,reel,Summer_Fitness_2024,INF_037,USER_36068,Gritzo,Height Plus Formula,2025-07-09,0,0.0,1,0.0
TRK_00298,influencer_post,New_Year_Health,INF_138,USER_49177,MuscleBlaze,Biozyme Performance Whey,2025-05-13,0,0.0,7,0.0
TRK_00299,youtube_video,Protein_Awareness,INF_094,USER_15076,Gritzo,SuperMilk Daily Nutrition,2025-03-30,0,0.0,1,0.0
TRK_00300,youtube_video,Protein_Awareness,INF_084,USER_15468,MuscleBlaze,Mass Gainer XXL,2025-01-30,0,0.0,6,0.0
TRK_00301,youtube_video,Women_Wellness,INF_098,USER_20444,MuscleBlaze,Mass Gainer XXL,2025-07-06,0,0.0,6,0.0
TRK_00302,reel,Monsoon_Immunity,INF_067,USER_28997,Gritzo,SuperMilk Daily Nutrition,2025-02-20,0,0.0,4,0.0
TRK_00303,influencer_post,Monsoon_Immunity,INF_011,USER_23615,Gritzo,SuperMilk Daily Nutrition,2025-03-04,0,0.0,9,0.0
TRK_00304,influencer_post,Summer_Fitness_2024,INF_137,USER_3973,MuscleBlaze,Biozyme Performance Whey,2025-04-16,0,0.0,1,0.0
TRK_00305,organic,Summer_Fitness_2024,,USER_3769,Gritzo,Growth Protein Powder,2025-03-17,0,0.0,0,0.0
TRK_00306,influencer_post,Monsoon_Immunity,INF_006,USER_23479,MuscleBlaze,Mass Gainer XXL,2025-03-29,1,2890.35,4,0.55
TRK_00307,influencer_post,Monsoon_Immunity,INF_046,USER_15269,MuscleBlaze,Biozyme Performance Whey,2025-02-20,0,0.0,1,0.0
TRK_00308,influencer_post,Women_Wellness,INF_018,USER_45235,HKVitals,Multivitamin Women,2025-07-12,0,0.0,8,0.0
TRK_00309,story,Women_Wellness,INF_069,USER_49408,Gritzo,SuperMilk Daily Nutrition,2025-03-08,0,0.0,2,0.0
TRK_00310,story,Women_Wellness,INF_046,USER_48638,HKVitals,Skin Radiance Collagen,2025-07-11,0,0.0,7,0.0
TRK_00311,reel,New_Year_Health,INF_104,USER_31254,MuscleBlaze,BCAA Pro,2025-02-07,0,0.0,3,0.0
TRK_00312,youtube_video,Monsoon_Immunity,INF_056,USER_3119,MuscleBlaze,Pre Workout WrathX,2025-02-22,0,0.0,7,0.0
TRK_00313,youtube_video,New_Year_Health,INF_134,USER_11161,MuscleBlaze,Mass Gainer XXL,2025-05-15,0,0.0,3,0.0
TRK_00314,youtube_video,Protein_Awareness,INF_047,USER_8098,Gritzo,Immunity Booster,2025-05-24,1,1072.94,1,2.51
TRK_00315,story,New_Year_Health,INF_002,USER_45671,MuscleBlaze,BCAA Pro,2025-02-10,0,0.0,6,0.0
TRK_00316,reel,Monsoon_Immunity,INF_125,USER_30245,MuscleBlaze,Creatine Monohydrate,2025-06-04,0,0.0,2,0.0
TRK_00317,story,Women_Wellness,INF_087,USER_8723,HKVitals,Skin Radiance Collagen,2025-03-22,0,0.0,8,0.0
TRK_00318,story,Summer_Fitness_2024,INF_146,USER_7760,Gritzo,Growth Protein Powder,2025-02-16,0,0.0,3,0.0
TRK_00319,influencer_post,Women_Wellness,INF_092,USER_14053,MuscleBlaze,Creatine Monohydrate,2025-05-19,0,0.0,4,0.0
TRK_00320,story,Monsoon_Immunity,INF_094,USER_43785,MuscleBlaze,Biozyme Performance Whey,2025-07-06,0,0.0,8,0.0
TRK_00321,youtube_video,Monsoon_Immunity,INF_147,USER_31707,MuscleBlaze,Creatine Monohydrate,2025-05-12,0,0.0,7,0.0
TRK_00322,reel,New_Year_Health,INF_126,USER_1008,MuscleBlaze,Pre Workout WrathX,2025-06-13,0,0.0,3,0.0
TRK_00323,youtube_video,Women_Wellness,INF_020,USER_29839,MuscleBlaze,BCAA Pro,2025-02-27,0,0.0,6,0.0
TRK_00324,influencer_post,Women_Wellness,INF_023,USER_35605,HKVitals,Multivitamin Women,2025-02-24,0,0.0,2,0.0
TRK_00325,organic,New_Year_Health,,USER_45277,HKVitals,Omega 3 Fatty Acids,2025-05-19,0,0.0,0,0.0
TRK_00326,youtube_video,Summer_Fitness_2024,INF_057,USER_38343,HKVitals,Omega 3 Fatty Acids,2025-07-19,0,0.0,3,0.0
TRK_00327,influencer_post,New_Year_Health,INF_067,USER_24565,MuscleBlaze,Creatine Monohydrate,2025-06-24,0,0.0,8,0.0
TRK_00328,story,Protein_Awareness,INF_036,USER_15144,MuscleBlaze,Pre Workout WrathX,2025-05-14,0,0.0,6,0.0
TRK_00329,reel,Women_Wellness,INF_020,USER_4196,MuscleBlaze,BCAA Pro,2025-02-10,0,0.0,8,0.0
TRK_00330,story,Protein_Awareness,INF_109,USER_45194,Gritzo,Immunity Booster,2025-05-18,0,0.0,2,0.0
TRK_00331,organic,Protein_Awareness,,USER_18742,MuscleBlaze,Biozyme Performance Whey,2025-05-16,0,0.0,0,0.0
TRK_00332,organic,Summer_Fitness_2024,,USER_9902,Gritzo,Growth Protein Powder,2025-06-19,0,0.0,0,0.0
TRK_00333,reel,Monsoon_Immunity,INF_128,USER_40499,MuscleBlaze,Creatine Monohydrate,2025-06-10,1,2748.64,3,0.93
TRK_00334,organic,Women_Wellness,,USER_17110,MuscleBlaze,Mass Gainer XXL,2025-05-28,0,0.0,0,0.0
TRK_00335,youtube_video,Women_Wellness,INF_138,USER_16134,Gritzo,Brain Development Supplement,2025-03-27,0,0.0,3,0.0
TRK_00336,youtube_video,Monsoon_Immunity,INF_089,USER_762,HKVitals,Omega 3 Fatty Acids,2025-04-17,0,0.0,1,0.0
TRK_00337,story,Protein_Awareness,INF_136,USER_27760,HKVitals,Fish Oil Gold,2025-03-28,0,0.0,9,0.0
TRK_00338,organic,Women_Wellness,,USER_38034,Gritzo,Immunity Booster,2025-04-09,0,0.0,0,0.0
TRK_00339,influencer_post,New_Year_Health,INF_125,USER_42674,Gritzo,Immunity Booster,2025-03-13,1,996.56,3,2.32
TRK_00340,story,New_Year_Health,INF_031,USER_24530,Gritzo,SuperMilk Daily Nutrition,2025-04-28,0,0.0,8,0.0
TRK_00341,reel,Summer_Fitness_2024,INF_030,USER_25432,HKVitals,Fish Oil Gold,2025-04-10,0,0.0,5,0.0
TRK_00342,organic,Monsoon_Immunity,,USER_4945,MuscleBlaze,Mass Gainer XXL,2025-03-18,0,0.0,0,0.0
TRK_00343,organic,Monsoon_Immunity,,USER_35652,Gritzo,Brain Development Supplement,2025-05-23,0,0.0,0,0.0
TRK_00344,influencer_post,Protein_Awareness,INF_020,USER_27780,MuscleBlaze,BCAA Pro,2025-04-24,0,0.0,9,0.0
TRK_00345,organic,Summer_Fitness_2024,,USER_42181,MuscleBlaze,BCAA Pro,2025-04-26,0,0.0,0,0.0
TRK_00346,organic,Summer_Fitness_2024,,USER_23426,HKVitals,Fish Oil Gold,2025-04-15,0,0.0,0,0.0
TRK_00347,influencer_post,Protein_Awareness,INF_104,USER_36068,MuscleBlaze,Biozyme Performance Whey,2025-03-05,0,0.0,3,0.0
TRK_00348,influencer_post,Summer_Fitness_2024,INF_080,USER_20401,MuscleBlaze,Mass Gainer XXL,2025-02-17,0,0.0,6,0.0
TRK_00349,reel,Monsoon_Immunity,INF_081,USER_20597,MuscleBlaze,Biozyme Performance Whey,2025-02-21,0,0.0,1,0.0
TRK_00350,youtube_video,New_Year_Health,INF_123,USER_27767,HKVitals,Calcium Magnesium Zinc,2025-06-13,1,1094.47,6,1.64
TRK_00351,reel,Monsoon_Immunity,INF_068,USER_4855,MuscleBlaze,Biozyme Performance Whey,2025-07-13,0,0.0,7,0.0
TRK_00352,influencer_post,Summer_Fitness_2024,INF_113,USER_16110,HKVitals,Omega 3 Fatty Acids,2025-03-25,0,0.0,2,0.0
TRK_00353,organic,Summer_Fitness_2024,,USER_21510,Gritzo,SuperMilk Daily Nutrition,2025-04-28,0,0.0,0,0.0
TRK_00354,youtube_video,Protein_Awareness,INF_128,USER_18939,MuscleBlaze,Mass Gainer XXL,2025-07-04,0,0.0,4,0.0
TRK_00355,story,Protein_Awareness,INF_011,USER_41742,HKVitals,Multivitamin Women,2025-04-15,1,2132.5,5,2.24
TRK_00356,youtube_video,Summer_Fitness_2024,INF_094,USER_42313,Gritzo,Height Plus Formula,2025-04-08,0,0.0,6,0.0
TRK_00357,organic,Women_Wellness,,USER_42081,MuscleBlaze,Creatine Monohydrate,2025-06-03,0,0.0,0,0.0
TRK_00358,story,Summer_Fitness_2024,INF_084,USER_33162,MuscleBlaze,Biozyme Performance Whey,2025-07-19,0,0.0,2,0.0
TRK_00359,reel,Summer_Fitness_2024,INF_056,USER_31766,HKVitals,Multivitamin Women,2025-03-14,0,0.0,8,0.0
TRK_00360,influencer_post,Summer_Fitness_2024,INF_023,USER_5410,MuscleBlaze,Mass Gainer XXL,2025-03-23,0,0.0,7,0.0
TRK_00361,reel,Monsoon_Immunity,INF_106,USER_21433,HKVitals,Calcium Magnesium Zinc,2025-02-19,0,0.0,1,0.0
TRK_00362,organic,Women_Wellness,,USER_20304,Gritzo,SuperMilk Daily Nutrition,2025-06-25,0,0.0,0,0.0
TRK_00363,reel,New_Year_Health,INF_077,USER_14944,Gritzo,Growth Protein Powder,2025-03-17,0,0.0,8,0.0
TRK_00364,influencer_post,Summer_Fitness_2024,INF_105,USER_38534,Gritzo,Brain Development Supplement,2025-04-07,0,0.0,4,0.0
TRK_00365,influencer_post,Summer_Fitness_2024,INF_010,USER_284,MuscleBlaze,Mass Gainer XXL,2025-03-12,0,0.0,4,0.0
TRK_00366,story,Women_Wellness,INF_150,USER_37553,HKVitals,Multivitamin Women,2025-07-01,0,0.0,5,0.0
TRK_00367,story,New_Year_Health,INF_122,USER_37334,HKVitals,Multivitamin Women,2025-06-21,0,0.0,7,0.0
TRK_00368,organic,New_Year_Health,,USER_19623,HKVitals,Calcium Magnesium Zinc,2025-04-30,0,0.0,0,0.0
TRK_00369,story,Monsoon_Immunity,INF_034,USER_30698,Gritzo,SuperMilk Daily Nutrition,2025-07-11,0,0.0,2,0.0
TRK_00370,reel,New_Year_Health,INF_035,USER_32538,Gritzo,Height Plus Formula,2025-04-08,0,0.0,5,0.0
TRK_00371,story,Summer_Fitness_2024,INF_118,USER_47019,MuscleBlaze,Mass Gainer XXL,2025-04-07,1,5535.32,1,0.89
TRK_00372,organic,Protein_Awareness,,USER_17237,HKVitals,Calcium Magnesium Zinc,2025-07-13,0,0.0,0,0.0
TRK_00373,youtube_video,Summer_Fitness_2024,INF_047,USER_32803,MuscleBlaze,Creatine Monohydrate,2025-07-19,0,0.0,2,0.0
TRK_00374,organic,Protein_Awareness,,USER_19808,Gritzo,SuperMilk Daily Nutrition,2025-03-04,0,0.0,0,0.0
TRK_00375,reel,Protein_Awareness,INF_037,USER_13218,Gritzo,Brain Development Supplement,2025-02-15,0,0.0,8,0.0
TRK_00376,organic,Summer_Fitness_2024,,USER_19994,MuscleBlaze,Biozyme Performance Whey,2025-07-13,0,0.0,0,0.0
TRK_00377,influencer_post,Protein_Awareness,INF_149,USER_24067,Gritzo,Growth Protein Powder,2025-05-08,0,0.0,7,0.0
TRK_00378,story,Summer_Fitness_2024,INF_117,USER_11771,MuscleBlaze,Biozyme Performance Whey,2025-03-01,0,0.0,1,0.0
TRK_00379,story,Monsoon_Immunity,INF_037,USER_43336,HKVitals,Fish Oil Gold,2025-03-14,0,0.0,3,0.0
TRK_00380,organic,New_Year_Health,,USER_24415,MuscleBlaze,Creatine Monohydrate,2025-07-04,1,5399.07,0,0.57
TRK_00381,influencer_post,Protein_Awareness,INF_039,USER_18752,HKVitals,Fish Oil Gold,2025-05-02,0,0.0,2,0.0
TRK_00382,reel,New_Year_Health,INF_080,USER_37846,MuscleBlaze,Creatine Monohydrate,2025-03-28,1,3206.0,1,1.89
TRK_00383,story,New_Year_Health,INF_109,USER_7564,Gritzo,Growth Protein Powder,2025-01-29,0,0.0,1,0.0
TRK_00384,story,Protein_Awareness,INF_014,USER_2420,HKVitals,Multivitamin Women,2025-01-27,0,0.0,2,0.0
TRK_00385,organic,Monsoon_Immunity,,USER_28304,Gritzo,Brain Development Supplement,2025-04-12,0,0.0,0,0.0
TRK_00386,reel,Summer_Fitness_2024,INF_072,USER_23836,MuscleBlaze,BCAA Pro,2025-07-15,0,0.0,2,0.0
TRK_00387,youtube_video,Monsoon_Immunity,INF_048,USER_27142,Gritzo,SuperMilk Daily Nutrition,2025-05-07,0,0.0,1,0.0
TRK_00388,youtube_video,Protein_Awareness,INF_046,USER_13508,MuscleBlaze,Creatine Monohydrate,2025-03-08,0,0.0,8,0.0
TRK_00389,organic,Summer_Fitness_2024,,USER_23601,MuscleBlaze,Creatine Monohydrate,2025-05-20,0,0.0,0,0.0
TRK_00390,story,Monsoon_Immunity,INF_127,USER_24126,Gritzo,Height Plus Formula,2025-06-10,0,0.0,2,0.0
TRK_00391,youtube_video,Summer_Fitness_2024,INF_064,USER_20335,MuscleBlaze,Pre Workout WrathX,2025-01-22,0,0.0,2,0.0
TRK_00392,reel,Monsoon_Immunity,INF_067,USER_8019,MuscleBlaze,BCAA Pro,2025-03-04,0,0.0,5,0.0
TRK_00393,story,Monsoon_Immunity,INF_131,USER_34675,MuscleBlaze,BCAA Pro,2025-07-02,0,0.0,7,0.0
TRK_00394,youtube_video,Summer_Fitness_2024,INF_068,USER_45208,MuscleBlaze,BCAA Pro,2025-05-31,0,0.0,4,0.0
TRK_00395,story,Summer_Fitness_2024,INF_047,USER_13691,Gritzo,SuperMilk Daily Nutrition,2025-05-25,0,0.0,4,0.0
TRK_00396,youtube_video,Women_Wellness,INF_133,USER_26243,MuscleBlaze,Pre Workout WrathX,2025-02-20,0,0.0,2,0.0
TRK_00397,reel,Summer_Fitness_2024,INF_064,USER_21880,Gritzo,SuperMilk Daily Nutrition,2025-01-23,0,0.0,4,0.0
TRK_00398,story,Women_Wellness,INF_036,USER_26419,HKVitals,Omega 3 Fatty Acids,2025-07-20,0,0.0,5,0.0
TRK_00399,story,Protein_Awareness,INF_114,USER_18165,HKVitals,Omega 3 Fatty Acids,2025-02-04,0,0.0,4,0.0
TRK_00400,reel,Monsoon_Immunity,INF_077,USER_10811,HKVitals,Fish Oil Gold,2025-02-17,0,0.0,5,0.0
TRK_00401,organic,New_Year_Health,,USER_34446,Gritzo,Immunity Booster,2025-03-19,0,0.0,0,0.0
TRK_00402,youtube_video,Women_Wellness,INF_040,USER_48635,MuscleBlaze,BCAA Pro,2025-02-20,0,0.0,4,0.0
TRK_00403,reel,Summer_Fitness_2024,INF_149,USER_3044,Gritzo,Height Plus Formula,2025-03-01,0,0.0,4,0.0
TRK_00404,organic,Women_Wellness,,USER_45173,HKVitals,Multivitamin Women,2025-03-07,0,0.0,0,0.0
TRK_00405,reel,Summer_Fitness_2024,INF_149,USER_20795,MuscleBlaze,Mass Gainer XXL,2025-07-03,0,0.0,1,0.0
TRK_00406,story,New_Year_Health,INF_042,USER_24550,MuscleBlaze,Mass Gainer XXL,2025-05-17,0,0.0,8,0.0
TRK_00407,story,Women_Wellness,INF_069,USER_40704,HKVitals,Omega 3 Fatty Acids,2025-04-14,0,0.0,4,0.0
TRK_00408,youtube_video,Summer_Fitness_2024,INF_100,USER_39124,MuscleBlaze,Mass Gainer XXL,2025-05-09,0,0.0,5,0.0
